"Wo.dim","Lo.dim","alpha","kappa","beta","a","b","c","d"
3.89668212657686,-0.05,0.907052833413783,-5.04414119493575,-4.41315045793579,-8.54469898439814,-1.13820685319568,-0.168420767524187,-4.2282226625919
NA,NA,NA,NA,NA,NA,NA,NA,NA
5.70668281318062,-0.255232397929102,0.474510783992184,-6.88649952954423,-4.79016453533981,-7.95387861303728,0.0210008155915639,2.50373976720408,-4.34899577471308
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
2.1263227023183,-0.272177412145226,1.64382349158746,-1.59447208136924,-1.58676999042415,-4.50137208991294,-0.372576917677856,0.098610687996546,-2.16562376967358
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.578638793124605,-0.05,16.3563217981935,9.9914770715477,-1.18898290936792,-5.3285073470186,-1.35690183272884,-9.07345832225049,4.08083383260107
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.377702566440135,-0.05,10.2345723038931,5.74176990578739,2.09479432729574,-5.01968031656139,-1.18653644448772,-2.93412280546967,0.757310465361677
3.30473012155484,-0.05,0.773430361509518,-3.85935353810514,-2.74992385677758,-7.92830314619097,-1.36701959632243,-0.405726053043176,-3.80637050263471
2.93528390482423,-0.221470380937746,0.977594526121523,-5.95099565248547,-3.33894193385171,-5.20736721911127,1.06274526056686,2.38722810801929,-2.56271132767746
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.94506455592019,-0.05,0.0498168639009704,12.7228202290563,8.12344133484001,-4.27144203552041,-1.43383142525321,-4.687810989624,3.40823774060475
1.60419483686224,-0.05,-6.2860600843521,8.88194930347682,8.3634628133033,-3.96674061137427,-1.22360557018863,-5.29999123684032,2.63719134431737
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
3.46920178801457,-0.447228849102665,-0.822958354540251,-2.01487225791526,-1.83836659864335,-5.80187228090086,-0.911179544617171,-0.198493839290096,-2.53371698434223
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
5.24318306215217,-0.306800604065976,-0.73480766885504,-6.97496674799265,-5.55407779645815,-9.73936278166919,-0.335420285363462,2.28789333896394,-5.02290014191521
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
4.51323116551281,-0.05,-3.53774251816085,-9.84828447691863,-3.01765828151871,-13.8039875656136,-1.04613358819119,-1.34421888334202,-5.79199414564143
3.38552437793463,-0.196330590058242,-0.0665335835767652,-2.56234807935103,-2.01779010957094,-5.72875218299907,-0.835330738104874,0.864722165339997,-2.95657425908126
3.95445284085216,-0.0873040537532458,0.370017173784522,-4.19813857980893,-3.45602245916035,-6.25787578853606,-0.709792855606841,1.16986588569773,-3.93249882342896
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
2.09923260547079,-0.05,-0.722757528532515,0.0834345248219726,0.0504577888010764,-4.47436556143795,-1.24684404606253,-1.17792983501752,-1.85633312020977
0.244929663452897,-0.16806770084836,-0.674520041875036,7.02454598843146,6.92424133744819,-4.9949316501664,-0.827977287013066,-5.00087834112548,2.38352891370907
1.27398456446825,-0.196250062450137,-5.73254498551819,13.0139232403993,11.5810446377501,-3.60706986067015,-0.614672835370904,-6.27065957199813,5.02222317767027
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
2.5723863694073,-0.246265304618595,1.42310332453889,-1.18607335632039,-1.79187407059872,-4.858036454105,-0.900946923888525,0.1739709269378,-2.44467887037283
-1.11560563429532,-0.193436038142187,2.90671364367301,-3.89080652289929,-0.477235364120439,-3.63439762061306,0.21575914524403,-0.234032684543741,-1.9608630957751
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.771275865583287,-0.122909665894506,3.79389213737195,0.816612735822228,0.472463996698471,-5.52127652464765,-1.42433490296673,-0.929693836696881,-1.89402676937494
2.23188156999081,-0.05,0.973856419345225,-2.28809582101951,-2.04352134181278,-6.88606590810308,-1.47928910647307,-0.42172210022552,-3.28747743378382
NA,NA,NA,NA,NA,NA,NA,NA,NA
4.11467048648086,-0.05,1.11027724433657,-9.46645969758324,-4.11674607392776,-13.4054268862454,-0.698989326016188,1.14566560051581,-5.89038417331005
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
4.8193896474729,-0.29416736133249,-3.65984385079498,-10.2881180795439,-3.0227527585513,-14.1101460474787,-0.636963246889832,-1.26142343434104,-5.47419229735131
0.820539653889301,-0.05,-0.258374492028518,6.25427406561756,5.49422889621161,-5.50768431457432,-1.66694802663286,-4.76794086798073,0.984845285322815
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.733973274830916,-0.2578931242594,1.1734522279481,-3.83648194648974,-2.16855694679137,-3.05289215833413,-0.193566058391141,0.703941186320596,-3.01472958947862
0.702324413217999,-0.05,18.0553420845179,12.0592820100608,6.19378773655803,-3.03535426119862,-1.2929302969433,-3.32189268795544,2.90872842438057
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
5.14413448099886,-0.313286426077945,-0.118187641024032,-5.98001077911723,-5.2786579746146,-7.48130204797194,-0.155966197115277,2.19719302232663,-4.35921497608046
8.1134054479129,-0.5,-4.88521282730499,-10.6813476570053,-6.00362587886464,-12.8286706271661,-0.414751591095656,3.87856787222931,-6.65535975769818
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.62825579365434,-0.05,9.44763927722408,5.97630121673258,2.82338834912813,-3.92738130779584,-1.23294519556407,-2.37482148281071,0.546309389114845
